blastdbSeqID_replaced	blastdbSeqID_original	blastdbSeqLen	genename
VFDB_9655	VFG014245(gb|WP_003254458) (flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1116	flgI
VFDB_9656	VFG014251(gb|WP_011912567) (flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1101	flgI
VFDB_9657	VFG014255(gb|WP_005767021) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1251	flgJ
VFDB_9658	VFG014258(gb|WP_010955099) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1155	flgJ
VFDB_9659	VFG014260(gb|WP_011534925) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	1191	flgJ
VFDB_9660	VFG014261(gb|WP_011059953) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1263	flgJ
VFDB_9661	VFG014262(gb|WP_011333020) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	1293	flgJ
VFDB_9662	VFG014263(gb|WP_012019038) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1185	flgJ
VFDB_9663	VFG014264(gb|WP_011912568) (flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1161	flgJ
VFDB_9664	VFG014268(gb|WP_005767017) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	2061	flgK
VFDB_9665	VFG014269(gb|WP_011268454) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. syringae B728a]	2061	flgK
VFDB_9666	VFG014271(gb|WP_010955098) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	2043	flgK
VFDB_9667	VFG014272(gb|WP_012051604) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	2031	flgK
VFDB_9668	VFG014273(gb|WP_011534924) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	2046	flgK
VFDB_9669	VFG014274(gb|WP_011059954) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	2052	flgK
VFDB_9670	VFG014275(gb|WP_011333021) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	2046	flgK
VFDB_9671	VFG014276(gb|WP_012019037) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	2046	flgK
VFDB_9672	VFG014277(gb|WP_011912569) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	2010	flgK
VFDB_9673	VFG014279(gb|WP_012076722) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	1302	flgL
VFDB_9674	VFG014281(gb|WP_011103779) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1593	flgL
VFDB_9675	VFG014282(gb|WP_011268453) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. syringae B728a]	1593	flgL
VFDB_9676	VFG014284(gb|WP_003254454) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1566	flgL
VFDB_9677	VFG014285(gb|WP_012051605) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	1566	flgL
VFDB_9678	VFG014286(gb|WP_011534923) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	1569	flgL
VFDB_9679	VFG014287(gb|WP_011059955) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1569	flgL
VFDB_9680	VFG014288(gb|WP_011333022) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	1572	flgL
VFDB_9681	VFG014289(gb|WP_177491094) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1683	flgL
VFDB_9682	VFG014290(gb|WP_011912570) (flgL) flagellar hook-associated protein 3 FlgL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1581	flgL
VFDB_9683	VFG014292(gb|WP_012076715) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	1164	fliC
VFDB_9684	VFG014294(gb|WP_005767010) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	849	fliC
VFDB_9685	VFG014297(gb|WP_010955097) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	2064	fliC
VFDB_9686	VFG014299(gb|WP_011534918) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	861	fliC
VFDB_9687	VFG014300(gb|WP_011059965) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	852	fliC
VFDB_9688	VFG014301(gb|WP_011333041) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	852	fliC
VFDB_9689	VFG014302(gb|WP_012019031) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1479	fliC
VFDB_9690	VFG014303(gb|WP_011912576) (fliC) B-type flagellin [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1449	fliC
VFDB_9691	VFG014304(gb|NP_249784) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	372	fleI/flaG
VFDB_9692	VFG014305(gb|WP_012076714) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	384	fleI/flaG
VFDB_9693	VFG014307(gb|WP_005767009) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	393	fleI/flaG
VFDB_9694	VFG014308(gb|WP_011268448) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. syringae B728a]	393	fleI/flaG
VFDB_9695	VFG014310(gb|WP_010955096) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	345	fleI/flaG
VFDB_9696	VFG014311(gb|WP_012051620) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	378	fleI/flaG
VFDB_9697	VFG014312(gb|WP_011534917) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	360	fleI/flaG
VFDB_9698	VFG014313(gb|WP_011059966) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	372	fleI/flaG
VFDB_9699	VFG014314(gb|WP_011333042) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	360	fleI/flaG
VFDB_9700	VFG014315(gb|WP_012019030) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	393	fleI/flaG
VFDB_9701	VFG014316(gb|WP_011913011) (fleI/flaG) flagellar protein FlaG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	345	fleI/flaG
VFDB_9702	VFG014318(gb|WP_012076713) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	1434	fliD
VFDB_9703	VFG014320(gb|WP_011103781) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1479	fliD
VFDB_9704	VFG014321(gb|WP_011268447) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. syringae B728a]	1452	fliD
VFDB_9705	VFG014323(gb|WP_010955095) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1359	fliD
VFDB_9706	VFG014324(gb|WP_012051621) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	1413	fliD
VFDB_9707	VFG014325(gb|WP_011534916) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	1407	fliD
VFDB_9708	VFG014326(gb|WP_011059967) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1455	fliD
VFDB_9709	VFG014327(gb|WP_011333043) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	1455	fliD
VFDB_9710	VFG014328(gb|WP_012019029) (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1464	fliD
VFDB_9711	VFG014329 (fliD) flagellar capping protein FliD [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1323	fliD
VFDB_9712	VFG014330(gb|NP_249786) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	381	fliS
VFDB_9713	VFG014331(gb|WP_003152327) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	399	fliS
VFDB_9714	VFG014335(gb|WP_002554298) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. phaseolicola 1448A]	399	fliS
VFDB_9715	VFG014336(gb|WP_003254447) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	396	fliS
VFDB_9716	VFG014337(gb|WP_012051622) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	396	fliS
VFDB_9717	VFG014339(gb|WP_011059968) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	396	fliS
VFDB_9718	VFG014340(gb|WP_011333044) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	399	fliS
VFDB_9719	VFG014341(gb|WP_012019028) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	381	fliS
VFDB_9720	VFG014342(gb|WP_011913014) (fliS) flagellar protein FliS [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	387	fliS
VFDB_9721	VFG014343(gb|NP_249787) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	297	fleP/fliT
VFDB_9722	VFG014344(gb|WP_003152328) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	294	fleP/fliT
VFDB_9723	VFG014346(gb|WP_002554297) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	297	fleP/fliT
VFDB_9724	VFG014349(gb|WP_010955094) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	294	fleP/fliT
VFDB_9725	VFG014350(gb|WP_012051623) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	297	fleP/fliT
VFDB_9726	VFG014351(gb|WP_011534914) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	297	fleP/fliT
VFDB_9727	VFG014352(gb|WP_011059969) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	297	fleP/fliT
VFDB_9728	VFG014353(gb|WP_011333045) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	297	fleP/fliT
VFDB_9729	VFG014354(gb|WP_003247091) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	294	fleP/fliT
VFDB_9730	VFG014355(gb|WP_011913657) (fleP/fliT) flagellar protein FliT [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	297	fleP/fliT
VFDB_9731	VFG014359(gb|WP_003382141) (fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1476	fleQ
VFDB_9732	VFG014362(gb|WP_010955093) (fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1476	fleQ
VFDB_9733	VFG014367(gb|WP_012019027) (fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1476	fleQ
VFDB_9734	VFG014368(gb|WP_014597048) (fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1467	fleQ
VFDB_9735	VFG014369(gb|NP_249789) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	1209	fleS
VFDB_9736	VFG014372(gb|WP_044390087) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1215	fleS
VFDB_9737	VFG014375(gb|WP_010955092) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1218	fleS
VFDB_9738	VFG014377(gb|WP_011534912) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	1218	fleS
VFDB_9739	VFG014378(gb|WP_162470466) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1194	fleS
VFDB_9740	VFG014379(gb|WP_162803862) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	1194	fleS
VFDB_9741	VFG014380(gb|WP_041772903) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1215	fleS
VFDB_9742	VFG014381(gb|WP_011913655) (fleS) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1188	fleS
VFDB_9743	VFG014385(gb|WP_011103783) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1416	fleR
VFDB_9744	VFG014388(gb|WP_010955091) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1356	fleR
VFDB_9745	VFG014390(gb|WP_011534911) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	1371	fleR
VFDB_9746	VFG014391(gb|WP_011059972) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1407	fleR
VFDB_9747	VFG014392(gb|WP_011333047) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	1392	fleR
VFDB_9748	VFG014393(gb|WP_012019025) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1413	fleR
VFDB_9749	VFG014394(gb|WP_041755564) (fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1395	fleR
VFDB_9750	VFG014398(gb|WP_003382144) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	330	fliE
VFDB_9751	VFG014401(gb|WP_003254438) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	333	fliE
VFDB_9752	VFG014404(gb|WP_011059973) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	327	fliE
VFDB_9753	VFG014405(gb|WP_011333048) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	330	fliE
VFDB_9754	VFG014406(gb|WP_003243188) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	330	fliE
VFDB_9755	VFG014407(gb|WP_011913702) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	330	fliE
VFDB_9756	VFG014411(gb|WP_007244370) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1785	fliF
VFDB_9757	VFG014414(gb|WP_010955090) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1779	fliF
VFDB_9758	VFG014417(gb|WP_011059974) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1788	fliF
VFDB_9759	VFG014419(gb|WP_012019024) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1785	fliF
VFDB_9760	VFG014420(gb|WP_013983230) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1785	fliF
VFDB_9761	VFG014422(gb|WP_012076710) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	1017	fliG
VFDB_9762	VFG014424(gb|WP_002554291) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1017	fliG
VFDB_9763	VFG014427(gb|WP_003254434) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	1020	fliG
VFDB_9764	VFG014439(gb|WP_011169091) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. phaseolicola 1448A]	825	fliH
VFDB_9765	VFG014441(gb|WP_012051627) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	795	fliH
VFDB_9766	VFG014442(gb|WP_011534907) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	774	fliH
VFDB_9767	VFG014443(gb|WP_011059976) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	843	fliH
VFDB_9768	VFG014444(gb|WP_011333050) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	807	fliH
VFDB_9769	VFG014445(gb|WP_003243193) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	801	fliH
VFDB_9770	VFG014446(gb|WP_011913699) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	777	fliH
VFDB_9771	VFG014450(gb|WP_005767000) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1359	fliI
VFDB_9772	VFG014456(gb|WP_011059977) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	1359	fliI
VFDB_9773	VFG014458(gb|WP_003243195) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	1347	fliI
VFDB_9774	VFG014459(gb|WP_041755571) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	1359	fliI
VFDB_9775	VFG014463(gb|WP_002554288) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	450	fliJ
VFDB_9776	VFG014466(gb|WP_010955087) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	453	fliJ
VFDB_9777	VFG014468(gb|WP_011534905) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas entomophila L48]	453	fliJ
VFDB_9778	VFG014469(gb|WP_011059978) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf-5]	450	fliJ
VFDB_9779	VFG014470(gb|WP_011333052) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas fluorescens Pf0-1]	450	fliJ
VFDB_9780	VFG014471(gb|WP_003243197) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas mendocina ymp]	450	fliJ
VFDB_9781	VFG014472(gb|WP_011913697) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas stutzeri A1501]	453	fliJ
VFDB_9782	VFG014474(gb|WP_012076415) (fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PA7]	1287	fliK
VFDB_9783	VFG014476(gb|WP_011103786) (fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. tomato str. DC3000]	1425	fliK
